gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,cik,costat
001082,31/07/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000001923,I
001082,31/10/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000001923,I
001082,31/01/2005,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000001923,I
001082,30/04/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000001923,I
001084,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000001961,A
001084,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000001961,A
001084,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000001961,A
001084,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000001961,A
001094,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000002034,A
001094,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000002034,A
001094,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000002034,A
001094,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000002034,A
001104,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000002098,A
001104,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000002098,A
001104,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000002098,A
001104,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000002098,A
001109,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000747435,I
001109,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000747435,I
001109,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000747435,I
001109,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000747435,I
001111,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,,I
001111,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,,I
001111,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,,I
001111,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,,I
001117,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000002186,A
001117,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000002186,A
001117,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000002186,A
001117,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000002186,A
001121,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000002178,A
001121,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000002178,A
001121,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000002178,A
001121,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000002178,A
001154,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000002589,I
001154,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000002589,I
001154,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000002589,I
001161,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000002488,A
001161,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000002488,A
001161,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000002488,A
001161,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000002488,A
001164,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000723527,I
001164,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000723527,I
001164,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000723527,I
001164,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000723527,I
001165,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000350200,I
001165,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000350200,I
001165,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000350200,I
001165,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000350200,I
001173,31/07/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000109471,I
001173,31/10/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000109471,I
001173,31/01/2005,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000109471,I
001173,30/04/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000109471,I
001183,31/07/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001004981,I
001183,31/10/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001004981,I
001183,31/01/2005,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001004981,I
001183,30/04/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001004981,I
001209,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000002969,A
001209,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000002969,A
001209,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000002969,A
001209,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000002969,A
001210,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000353184,A
001210,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000353184,A
001210,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000353184,A
001210,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000353184,A
001228,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000098618,A
001228,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000098618,A
001228,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000098618,A
001228,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000098618,A
001230,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000766421,A
001230,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000766421,A
001230,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000766421,A
001230,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000766421,A
001234,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000701288,A
001234,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000701288,A
001234,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000701288,A
001234,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000701288,A
001239,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0001368457,I
001239,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0001368457,I
001239,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0001368457,I
001239,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0001368457,I
001240,31/07/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000003333,I
001240,31/10/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000003333,I
001240,31/01/2005,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000003333,I
001240,30/04/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000003333,I
001246,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000003370,I
001246,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000003370,I
001246,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000003370,I
001246,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000003370,I
001254,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000003453,A
001254,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000003453,A
001254,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000003453,A
001254,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000003453,A
001258,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000354767,I
001258,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000354767,I
001258,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000354767,I
001258,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000354767,I
001259,31/07/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000708717,I
001259,31/10/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000708717,I
001259,31/01/2005,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000708717,I
001259,30/04/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000708717,I
001266,31/08/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000003545,A
001266,30/11/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000003545,A
001266,28/02/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000003545,A
001266,31/05/2005,2005,3,INDL,C,D,STD,USD,2005Q2,2005Q3,0000003545,A
001272,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000745543,A
001272,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000745543,A
001272,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000745543,A
001272,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000745543,A
001279,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000003673,I
001279,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000003673,I
001279,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000003673,I
001279,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000003673,I
001283,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000003753,I
001283,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000003753,I
001283,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000003753,I
001300,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000773840,A
001300,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000773840,A
001300,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000773840,A
001300,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000773840,A
001308,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000003982,I
001308,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000003982,I
001308,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000003982,I
001308,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000003982,I
001318,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000065873,I
001318,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000065873,I
001318,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000065873,I
001318,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000065873,I
001327,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000004127,A
001327,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000004127,A
001327,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000004127,A
001327,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000004127,A
001331,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000004164,A
001331,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000004164,A
001331,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000004164,A
001331,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000004164,A
001356,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,,I
001356,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,,I
001356,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,,I
001356,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,,I
001360,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000004317,I
001360,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000004317,I
001360,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000004317,I
001360,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000004317,I
001363,31/07/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000004344,I
001363,31/10/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000004344,I
001363,31/01/2005,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000004344,I
001380,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000004447,A
001380,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000004447,A
001380,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000004447,A
001380,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000004447,A
001382,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000701345,I
001382,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000701345,I
001382,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000701345,I
001382,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000701345,I
001393,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000004457,A
001393,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000004457,A
001393,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000004457,A
001393,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000004457,A
001397,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000004611,A
001397,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000004611,A
001397,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000004611,A
001397,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000004611,A
001408,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000789073,I
001408,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000789073,I
001408,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000789073,I
001408,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000789073,I
001410,31/07/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000771497,A
001410,31/10/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000771497,A
001410,31/01/2005,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000771497,A
001410,30/04/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000771497,A
001439,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000742126,A
001439,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000742126,A
001439,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000742126,A
001439,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000742126,A
001440,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000004904,A
001440,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000004904,A
001440,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000004904,A
001440,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000004904,A
001441,31/07/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000352281,I
001441,31/10/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000352281,I
001441,31/01/2005,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000352281,I
001441,30/04/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000352281,I
001444,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000315428,I
001444,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000315428,I
001444,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000315428,I
001444,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000315428,I
001468,31/08/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000005133,I
001468,30/11/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000005133,I
001468,28/02/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000005133,I
001468,31/05/2005,2005,1,INDL,C,D,STD,USD,2005Q2,2005Q1,0000005133,I
001478,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000005187,I
001478,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000005187,I
001478,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000005187,I
001478,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000005187,I
001496,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000008855,A
001496,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000008855,A
001496,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000008855,A
001496,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000008855,A
001511,31/08/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,,I
001511,30/11/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,,I
001511,28/02/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,,I
001511,31/05/2005,2005,3,INDL,C,D,STD,USD,2005Q2,2005Q3,,I
001518,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000763730,I
001518,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000763730,I
001518,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000763730,I
001518,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000763730,I
001523,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000700721,I
001523,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000700721,I
001523,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000700721,I
001523,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000700721,I
001533,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000350832,I
001533,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000350832,I
001533,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000350832,I
001533,31/03/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000350832,I
001554,30/06/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000005768,I
001554,30/09/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000005768,I
001554,31/12/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000005768,I
001554,31/03/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000005768,I
001559,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000744825,A
001559,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000744825,A
001559,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000744825,A
001559,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000744825,A
001562,31/07/2004,2004,1,INDL,C,D,STD,USD,2004Q2,2004Q1,0000713425,A
001562,31/10/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000713425,A
001562,31/01/2005,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000713425,A
001562,30/04/2005,2004,4,INDL,C,D,STD,USD,2005Q1,2004Q4,0000713425,A
001567,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000836102,I
001567,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000836102,I
001567,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000836102,I
001567,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000836102,I
001577,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000766430,I
001577,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000766430,I
001577,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000766430,I
001577,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000766430,I
001581,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000005907,I
001581,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000005907,I
001581,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000005907,I
001581,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000005907,I
001585,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000005981,A
001585,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000005981,A
001585,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000005981,A
001585,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000005981,A
001593,31/08/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000790730,I
001593,30/11/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000790730,I
001593,28/02/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000790730,I
001593,31/05/2005,2005,2,INDL,C,D,STD,USD,2005Q2,2005Q2,0000790730,I
001598,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0001037868,A
001598,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0001037868,A
001598,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0001037868,A
001598,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0001037868,A
001602,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000318154,A
001602,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000318154,A
001602,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000318154,A
001602,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000318154,A
001606,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000741559,I
001606,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000741559,I
001606,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000741559,I
001606,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000741559,I
001611,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000731859,I
001611,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000731859,I
001611,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000731859,I
001611,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000731859,I
001613,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000006176,A
001613,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000006176,A
001613,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000006176,A
001613,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000006176,A
001627,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000006260,I
001627,30/09/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000006260,I
001627,31/12/2004,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000006260,I
001632,31/07/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000006281,A
001632,31/10/2004,2004,4,INDL,C,D,STD,USD,2004Q3,2004Q4,0000006281,A
001632,31/01/2005,2005,1,INDL,C,D,STD,USD,2004Q4,2005Q1,0000006281,A
001632,30/04/2005,2005,2,INDL,C,D,STD,USD,2005Q1,2005Q2,0000006281,A
001633,31/07/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000006284,A
001633,31/10/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000006284,A
001633,31/01/2005,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000006284,A
001633,30/04/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000006284,A
001634,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000006292,I
001634,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000006292,I
001634,31/12/2004,2004,4,INDL,C,D,STD,USD,2004Q4,2004Q4,0000006292,I
001634,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000006292,I
001635,30/06/2004,2004,4,INDL,C,D,STD,USD,2004Q2,2004Q4,0000006314,I
001635,30/09/2004,2005,1,INDL,C,D,STD,USD,2004Q3,2005Q1,0000006314,I
001635,31/12/2004,2005,2,INDL,C,D,STD,USD,2004Q4,2005Q2,0000006314,I
001635,31/03/2005,2005,3,INDL,C,D,STD,USD,2005Q1,2005Q3,0000006314,I
001641,31/08/2004,2004,2,INDL,C,D,STD,USD,2004Q3,2004Q2,0000006383,I
001641,30/11/2004,2004,3,INDL,C,D,STD,USD,2004Q4,2004Q3,0000006383,I
001641,28/02/2005,2004,4,INDL,C,D,STD,USD,,2004Q4,0000006383,I
001641,31/03/2005,2005,1,INDL,C,D,STD,USD,2005Q1,2005Q1,0000006383,I
001642,30/06/2004,2004,3,INDL,C,D,STD,USD,2004Q2,2004Q3,0000778808,I
001650,30/06/2004,2004,2,INDL,C,D,STD,USD,2004Q2,2004Q2,0000006494,A
001650,30/09/2004,2004,3,INDL,C,D,STD,USD,2004Q3,2004Q3,0000006494,A
